idx,n,steps,in,out,epsilon,sigma,eW,truth,tNoise,tBias,dual,tA,tB,envA,prefA,shockT,shockΔ,bfθ,bfp,bfGain,CA,EA,seed,avg,std,delta,mae,tt_converge
349,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.3,0.7),180,-0.2,0.25,0.25,1,0.9),N(0.6,0,0.6521868300849867,0.005450373620856932,0.021568162122919343,0.19781316991501338,84
350,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.3,0.7),180,-0.2,0.25,0.25,1,0.9),N(0.6,1,0.6482998238075617,0.006059268540934316,0.023853150456974226,0.20170017619243885,80
351,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.3,0.7),180,-0.2,0.25,0.25,1,0.9),0.15),0,0.6519027873736399,0.005697758674683479,0.023555389373920765,0.19809721262635982,80
352,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.3,0.7),180,-0.2,0.25,0.25,1,0.9),0.15),1,0.6482998238075617,0.006059268540934316,0.023853150456974226,0.20170017619243885,80
353,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.3,0.7),180,-0.2,0.25,0.25,2,0.3,0.3,0,0.6531683895511377,0.007517019253533665,0.03727799169025103,0.19683161044886244,80
354,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.3,0.7),180,-0.2,0.25,0.25,2,0.3,0.3,1,0.6489687759437923,0.007398390409174523,0.03386444813262346,0.20103122405620744,83
355,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.3,0.7),180,-0.2,0.25,0.25,2,0.3,0.8,0,0.6517486127758846,0.008149756061722075,0.03808678715491476,0.1982513872241151,78
356,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.3,0.7),180,-0.2,0.25,0.25,2,0.3,0.8,1,0.649669105355341,0.007268729546054509,0.03465205800774762,0.200330894644659,83
357,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.3,0.7),180,-0.2,0.25,0.25,2,0.3,N(0.6,0,0.6484420550119432,0.007268853334643678,0.0341067116115894,0.20155794498805668,79
358,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.3,0.7),180,-0.2,0.25,0.25,2,0.3,N(0.6,1,0.6489851050672268,0.007743605135019491,0.034888890288923835,0.20101489493277303,80
359,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.3,0.7),180,-0.2,0.25,0.25,2,0.3,0.15),0,0.6499521510682413,0.007333013427150485,0.03865908731569201,0.20004784893175828,77
360,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.3,0.7),180,-0.2,0.25,0.25,2,0.3,0.15),1,0.6489851050672268,0.007743605135019491,0.034888890288923835,0.20101489493277303,80
361,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.3,0.7),180,-0.2,0.25,0.25,2,0.6,0.3,0,0.6469440864579934,0.005515271706590606,0.019407676874720448,0.20305591354200672,80
362,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.3,0.7),180,-0.2,0.25,0.25,2,0.6,0.3,1,0.648220894677153,0.005340017188753884,0.02144028206876103,0.20177910532284657,82
363,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.3,0.7),180,-0.2,0.25,0.25,2,0.6,0.8,0,0.6477359155436142,0.005302236597352266,0.018330230299130168,0.20226408445638558,80
364,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.3,0.7),180,-0.2,0.25,0.25,2,0.6,0.8,1,0.6489497908021293,0.005508808826204088,0.021773204695156645,0.20105020919787073,82
365,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.3,0.7),180,-0.2,0.25,0.25,2,0.6,N(0.6,0,0.6485184273393562,0.005530259058867288,0.018740839883299554,0.20148157266064415,79
366,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.3,0.7),180,-0.2,0.25,0.25,2,0.6,N(0.6,1,0.6482098196834246,0.00563464163752437,0.020626970798207078,0.20179018031657517,79
367,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.3,0.7),180,-0.2,0.25,0.25,2,0.6,0.15),0,0.6510447380081241,0.005089210448037316,0.02158119288056537,0.19895526199187574,79
368,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.3,0.7),180,-0.2,0.25,0.25,2,0.6,0.15),1,0.6482098196834246,0.00563464163752437,0.020626970798207078,0.20179018031657517,79
369,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.3,0.7),180,-0.2,0.25,0.25,2,U(0.4,0.3,0,0.6499382452290193,0.005835473648505483,0.023070490984753778,0.2000617547709812,84
370,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.3,0.7),180,-0.2,0.25,0.25,2,U(0.4,0.3,1,0.6483196087070531,0.005678698485124683,0.023301911530420938,0.20168039129294713,83
371,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.3,0.7),180,-0.2,0.25,0.25,2,U(0.4,0.8,0,0.6494624856328208,0.005552960499632335,0.021361844175413203,0.20053751436717923,83
372,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.3,0.7),180,-0.2,0.25,0.25,2,U(0.4,0.8,1,0.6490316213319128,0.005842399782978922,0.024794161894646893,0.2009683786680872,82
373,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.3,0.7),180,-0.2,0.25,0.25,2,U(0.4,N(0.6,0,0.6528409945222355,0.005755021906316622,0.024127822259428888,0.1971590054777642,81
374,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.3,0.7),180,-0.2,0.25,0.25,2,U(0.4,N(0.6,1,0.6482998238075617,0.006059268540934316,0.023853150456974226,0.20170017619243885,80
375,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.3,0.7),180,-0.2,0.25,0.25,2,U(0.4,0.15),0,0.6497234590488119,0.00606641374863994,0.025122020869883688,0.20027654095118813,82
376,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.3,0.7),180,-0.2,0.25,0.25,2,U(0.4,0.15),1,0.6482998238075617,0.006059268540934316,0.023853150456974226,0.20170017619243885,80
377,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.3,0.7),180,-0.2,0.25,0.25,2,0.9),0.3,0,0.6483607823742765,0.0059948254152537754,0.022708026521057634,0.20163921762572304,82
378,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.3,0.7),180,-0.2,0.25,0.25,2,0.9),0.3,1,0.6483196087070531,0.005678698485124683,0.023301911530420938,0.20168039129294713,83
379,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.3,0.7),180,-0.2,0.25,0.25,2,0.9),0.8,0,0.65275531378362,0.005950362244195807,0.02268441662594689,0.19724468621638047,81
380,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.3,0.7),180,-0.2,0.25,0.25,2,0.9),0.8,1,0.6490316213319128,0.005842399782978922,0.024794161894646893,0.2009683786680872,82
381,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.3,0.7),180,-0.2,0.25,0.25,2,0.9),N(0.6,0,0.652023340178879,0.005720521623522898,0.021537209310710792,0.19797665982112123,82
382,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.3,0.7),180,-0.2,0.25,0.25,2,0.9),N(0.6,1,0.6482998238075617,0.006059268540934316,0.023853150456974226,0.20170017619243885,80
383,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.3,0.7),180,-0.2,0.25,0.25,2,0.9),0.15),0,0.6488500359249239,0.005504980299765956,0.02161652589154428,0.20114996407507604,83
384,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.3,0.7),180,-0.2,0.25,0.25,2,0.9),0.15),1,0.6482998238075617,0.006059268540934316,0.023853150456974226,0.20170017619243885,80
385,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.3,0.7),-1,0,0.25,0,1,0.3,0.3,0,0.6488522134691262,0.006520208657526958,0.02808115954919299,0.20114778653087334,84
386,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.3,0.7),-1,0,0.25,0,1,0.3,0.3,1,0.6490659740758414,0.007398390409174515,0.03386444813262357,0.20093402592415838,83
387,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.3,0.7),-1,0,0.25,0,1,0.3,0.8,0,0.6523397129814376,0.008057781047655942,0.042904250242228104,0.19766028701856214,78
388,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.3,0.7),-1,0,0.25,0,1,0.3,0.8,1,0.6497663034873898,0.007268729546054509,0.034652058007747955,0.20023369651261,83
389,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.3,0.7),-1,0,0.25,0,1,0.3,N(0.6,0,0.651384791582567,0.00706319038639149,0.03735771081941608,0.19861520841743288,80
390,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.3,0.7),-1,0,0.25,0,1,0.3,N(0.6,1,0.6490823031992758,0.007743605135019496,0.034888890288923835,0.20091769680072413,80
391,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.3,0.7),-1,0,0.25,0,1,0.3,0.15),0,0.650954641387965,0.007463250170586815,0.03801480380598099,0.19904535861203507,81
392,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.3,0.7),-1,0,0.25,0,1,0.3,0.15),1,0.6490823031992758,0.007743605135019496,0.034888890288923835,0.20091769680072413,80
393,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.3,0.7),-1,0,0.25,0,1,0.6,0.3,0,0.6504904027120668,0.005769656805955413,0.019492448877681645,0.19950959728793316,83
394,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.3,0.7),-1,0,0.25,0,1,0.6,0.3,1,0.6483180928092022,0.005340017188753888,0.02144028206876125,0.20168190719079773,82
395,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.3,0.7),-1,0,0.25,0,1,0.6,0.8,0,0.6490041446872907,0.005635031599170274,0.019914633864211106,0.20099585531270908,78
396,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.3,0.7),-1,0,0.25,0,1,0.6,0.8,1,0.6490469889341784,0.005508808826204107,0.021773204695156423,0.2009530110658217,82
397,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.3,0.7),-1,0,0.25,0,1,0.6,N(0.6,0,0.6475328919994462,0.005214296850817706,0.018345790122781258,0.20246710800055367,81
398,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.3,0.7),-1,0,0.25,0,1,0.6,N(0.6,1,0.6483070178154743,0.005634641637524363,0.020626970798206856,0.20169298218452586,79
399,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.3,0.7),-1,0,0.25,0,1,0.6,0.15),0,0.6515124793167597,0.005581226628890798,0.019467476449275045,0.1984875206832407,81
400,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.3,0.7),-1,0,0.25,0,1,0.6,0.15),1,0.6483070178154743,0.005634641637524363,0.020626970798206856,0.20169298218452586,79
401,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.3,0.7),-1,0,0.25,0,1,U(0.4,0.3,0,0.648753677187911,0.00586313682222719,0.021407572851089185,0.20124632281208876,82
402,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.3,0.7),-1,0,0.25,0,1,U(0.4,0.3,1,0.6484168068391021,0.005678698485124703,0.02330191153042127,0.2015831931608981,83
403,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.3,0.7),-1,0,0.25,0,1,U(0.4,0.8,0,0.6505847816877014,0.005790352278746512,0.022929626305200457,0.1994152183122983,77
404,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.3,0.7),-1,0,0.25,0,1,U(0.4,0.8,1,0.6491288194639612,0.005842399782978934,0.024794161894647337,0.2008711805360383,82
405,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.3,0.7),-1,0,0.25,0,1,U(0.4,N(0.6,0,0.6490882441741086,0.005729162455705565,0.022956715325313515,0.20091175582589174,82
406,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.3,0.7),-1,0,0.25,0,1,U(0.4,N(0.6,1,0.6483970219396098,0.006059268540934317,0.023853150456973338,0.2016029780603898,80
407,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.3,0.7),-1,0,0.25,0,1,U(0.4,0.15),0,0.6471696680458653,0.0057250268237733016,0.023442570649275907,0.20283033195413427,77
408,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.3,0.7),-1,0,0.25,0,1,U(0.4,0.15),1,0.6483970219396098,0.006059268540934317,0.023853150456973338,0.2016029780603898,80
409,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.3,0.7),-1,0,0.25,0,1,0.9),0.3,0,0.6501568194581094,0.006030630361558901,0.02361879889700913,0.19984318054189049,81
410,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.3,0.7),-1,0,0.25,0,1,0.9),0.3,1,0.6484168068391021,0.005678698485124703,0.02330191153042127,0.2015831931608981,83
411,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.3,0.7),-1,0,0.25,0,1,0.9),0.8,0,0.6523093368051819,0.006136968602329069,0.02421031111241878,0.1976906631948181,80
412,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.3,0.7),-1,0,0.25,0,1,0.9),0.8,1,0.6491288194639612,0.005842399782978934,0.024794161894647337,0.2008711805360383,82
413,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.3,0.7),-1,0,0.25,0,1,0.9),N(0.6,0,0.6494968707374302,0.005762335737466564,0.02290283663572823,0.20050312926256972,81
414,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.3,0.7),-1,0,0.25,0,1,0.9),N(0.6,1,0.6483970219396098,0.006059268540934317,0.023853150456973338,0.2016029780603898,80
415,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.3,0.7),-1,0,0.25,0,1,0.9),0.15),0,0.6490969909245169,0.00594098675886464,0.02596834309113205,0.20090300907548295,79
416,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.3,0.7),-1,0,0.25,0,1,0.9),0.15),1,0.6483970219396098,0.006059268540934317,0.023853150456973338,0.2016029780603898,80
417,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.3,0.7),-1,0,0.25,0,2,0.3,0.3,0,0.6528473759153347,0.006652707183569274,0.031173192705977848,0.1971526240846653,78
418,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.3,0.7),-1,0,0.25,0,2,0.3,0.3,1,0.6490659740758414,0.007398390409174515,0.03386444813262357,0.20093402592415838,83
419,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.3,0.7),-1,0,0.25,0,2,0.3,0.8,0,0.649872766249285,0.006784600477276337,0.0345416895969376,0.20012723375071506,78
420,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.3,0.7),-1,0,0.25,0,2,0.3,0.8,1,0.6497663034873898,0.007268729546054509,0.034652058007747955,0.20023369651261,83
421,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.3,0.7),-1,0,0.25,0,2,0.3,N(0.6,0,0.6512458420023794,0.0066770243411582424,0.029194561291507437,0.19875415799762056,81
422,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.3,0.7),-1,0,0.25,0,2,0.3,N(0.6,1,0.6490823031992758,0.007743605135019496,0.034888890288923835,0.20091769680072413,80
423,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.3,0.7),-1,0,0.25,0,2,0.3,0.15),0,0.6522851268273747,0.006927548760240873,0.03492594258924164,0.19771487317262554,82
424,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.3,0.7),-1,0,0.25,0,2,0.3,0.15),1,0.6490823031992758,0.007743605135019496,0.034888890288923835,0.20091769680072413,80
425,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.3,0.7),-1,0,0.25,0,2,0.6,0.3,0,0.6504987157738923,0.005454894193015858,0.02008032814608285,0.19950128422610786,84
426,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.3,0.7),-1,0,0.25,0,2,0.6,0.3,1,0.6483180928092022,0.005340017188753888,0.02144028206876125,0.20168190719079773,82
427,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.3,0.7),-1,0,0.25,0,2,0.6,0.8,0,0.6493337464788754,0.00546459102471975,0.01829457037758464,0.20066625352112438,81
428,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.3,0.7),-1,0,0.25,0,2,0.6,0.8,1,0.6490469889341784,0.005508808826204107,0.021773204695156423,0.2009530110658217,82
429,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.3,0.7),-1,0,0.25,0,2,0.6,N(0.6,0,0.6493720023580706,0.0056084826988366185,0.019785234644950744,0.20062799764192943,81
430,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.3,0.7),-1,0,0.25,0,2,0.6,N(0.6,1,0.6483070178154743,0.005634641637524363,0.020626970798206856,0.20169298218452586,79
431,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.3,0.7),-1,0,0.25,0,2,0.6,0.15),0,0.6517453936273708,0.005529040225794892,0.019938210674368628,0.19825460637262918,83
432,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.3,0.7),-1,0,0.25,0,2,0.6,0.15),1,0.6483070178154743,0.005634641637524363,0.020626970798206856,0.20169298218452586,79
433,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.3,0.7),-1,0,0.25,0,2,U(0.4,0.3,0,0.6493783475898879,0.006034944121257375,0.024575307934358137,0.20062165241011265,78
434,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.3,0.7),-1,0,0.25,0,2,U(0.4,0.3,1,0.6484168068391021,0.005678698485124703,0.02330191153042127,0.2015831931608981,83
435,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.3,0.7),-1,0,0.25,0,2,U(0.4,0.8,0,0.6483000755312525,0.005749785572545628,0.022971422498507033,0.20169992446874743,84
436,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.3,0.7),-1,0,0.25,0,2,U(0.4,0.8,1,0.6491288194639612,0.005842399782978934,0.024794161894647337,0.2008711805360383,82
437,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.3,0.7),-1,0,0.25,0,2,U(0.4,N(0.6,0,0.6509689008031835,0.005817607244281095,0.02359211135125272,0.1990310991968171,83
438,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.3,0.7),-1,0,0.25,0,2,U(0.4,N(0.6,1,0.6483970219396098,0.006059268540934317,0.023853150456973338,0.2016029780603898,80
439,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.3,0.7),-1,0,0.25,0,2,U(0.4,0.15),0,0.6490580064148752,0.0056456435161965045,0.022956666733021436,0.20094199358512488,81
440,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.3,0.7),-1,0,0.25,0,2,U(0.4,0.15),1,0.6483970219396098,0.006059268540934317,0.023853150456973338,0.2016029780603898,80
441,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.3,0.7),-1,0,0.25,0,2,0.9),0.3,0,0.6487581805581644,0.005676789140825473,0.023265744277322087,0.2012418194418358,80
442,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.3,0.7),-1,0,0.25,0,2,0.9),0.3,1,0.6484168068391021,0.005678698485124703,0.02330191153042127,0.2015831931608981,83
443,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.3,0.7),-1,0,0.25,0,2,0.9),0.8,0,0.6471834238233076,0.005755750865089074,0.023215962819585934,0.202816576176692,78
444,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.3,0.7),-1,0,0.25,0,2,0.9),0.8,1,0.6491288194639612,0.005842399782978934,0.024794161894647337,0.2008711805360383,82
445,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.3,0.7),-1,0,0.25,0,2,0.9),N(0.6,0,0.6468417908171888,0.005886995683670987,0.022149729778668026,0.20315820918281102,84
446,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.3,0.7),-1,0,0.25,0,2,0.9),N(0.6,1,0.6483970219396098,0.006059268540934317,0.023853150456973338,0.2016029780603898,80
447,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.3,0.7),-1,0,0.25,0,2,0.9),0.15),0,0.6512517252973491,0.005832201431507771,0.024230593715745985,0.19874827470265066,81
448,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.3,0.7),-1,0,0.25,0,2,0.9),0.15),1,0.6483970219396098,0.006059268540934317,0.023853150456973338,0.2016029780603898,80
449,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.3,0.7),-1,0,0.25,0.25,1,0.3,0.3,0,0.6504745333126425,0.0069340283007711615,0.0352759166609522,0.1995254666873575,81
450,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.3,0.7),-1,0,0.25,0.25,1,0.3,0.3,1,0.6490659740758414,0.007398390409174515,0.03386444813262357,0.20093402592415838,83
451,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.3,0.7),-1,0,0.25,0.25,1,0.3,0.8,0,0.6540561698431293,0.007733366842359512,0.03873687154114802,0.19594383015687045,80
452,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.3,0.7),-1,0,0.25,0.25,1,0.3,0.8,1,0.6497663034873898,0.007268729546054509,0.034652058007747955,0.20023369651261,83
453,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.3,0.7),-1,0,0.25,0.25,1,0.3,N(0.6,0,0.651567704925349,0.006730673794569046,0.03596398230557918,0.19843229507465082,82
454,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.3,0.7),-1,0,0.25,0.25,1,0.3,N(0.6,1,0.6490823031992758,0.007743605135019496,0.034888890288923835,0.20091769680072413,80
455,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.3,0.7),-1,0,0.25,0.25,1,0.3,0.15),0,0.6499644409335764,0.007377229366304438,0.03639151078194025,0.20003555906642304,83
456,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.3,0.7),-1,0,0.25,0.25,1,0.3,0.15),1,0.6490823031992758,0.007743605135019496,0.034888890288923835,0.20091769680072413,80
457,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.3,0.7),-1,0,0.25,0.25,1,0.6,0.3,0,0.6498378439530573,0.005574246198061357,0.020399647239722096,0.20016215604694276,79
458,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.3,0.7),-1,0,0.25,0.25,1,0.6,0.3,1,0.6483180928092022,0.005340017188753888,0.02144028206876125,0.20168190719079773,82
459,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.3,0.7),-1,0,0.25,0.25,1,0.6,0.8,0,0.6525777079818275,0.005467375534834182,0.02130834978836893,0.1974222920181729,80
460,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.3,0.7),-1,0,0.25,0.25,1,0.6,0.8,1,0.6490469889341784,0.005508808826204107,0.021773204695156423,0.2009530110658217,82
461,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.3,0.7),-1,0,0.25,0.25,1,0.6,N(0.6,0,0.6496119666279374,0.00541697924643815,0.02108858365700217,0.20038803337206285,81
462,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.3,0.7),-1,0,0.25,0.25,1,0.6,N(0.6,1,0.6483070178154743,0.005634641637524363,0.020626970798206856,0.20169298218452586,79
463,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.3,0.7),-1,0,0.25,0.25,1,0.6,0.15),0,0.6499479085835724,0.005423547198991087,0.02058222594519965,0.20005209141642757,81
464,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.3,0.7),-1,0,0.25,0.25,1,0.6,0.15),1,0.6483070178154743,0.005634641637524363,0.020626970798206856,0.20169298218452586,79
465,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.3,0.7),-1,0,0.25,0.25,1,U(0.4,0.3,0,0.6511433872036484,0.00571111639149174,0.021496763213122883,0.19885661279635175,76
466,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.3,0.7),-1,0,0.25,0.25,1,U(0.4,0.3,1,0.6484168068391021,0.005678698485124703,0.02330191153042127,0.2015831931608981,83
467,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.3,0.7),-1,0,0.25,0.25,1,U(0.4,0.8,0,0.6503610334328134,0.005832244648824002,0.023001587814280522,0.19963896656718638,79
468,200,365,1.2,0.2,0.02,0,0.02,0.6,0.05,0,on,0.35,0.85,0.3,0.7),-1,0,0.25,0.25,1,U(0.4,0.8,1,0.6491288194639612,0.005842399782978934,0.024794161894647337,0.2008711805360383,82
