idx,n,steps,inTrust,outTrust,epsilon,sigma,evidenceWeight,truth,CA_spec,EA_spec,avg,std,delta
2745,200,365,2.4,0.8,0.02,0,0.05,0.7,U(0.4,0.3,0.6999999985436881,1.4217358439993e-15,7.771561172376096e-16
2746,200,365,2.4,0.8,0.02,0,0.05,0.7,U(0.4,0.8,0.6999999984157812,2.2762279704784223e-15,7.771561172376096e-16
2747,200,365,2.4,0.8,0.02,0,0.05,0.7,U(0.4,N(0.6,0.699999998490143,1.9155932329699677e-15,4.440892098500626e-16
2748,200,365,2.4,0.8,0.02,0,0.05,0.7,U(0.4,0.15),0.6999999985399085,2.2176687547934758e-16,6.661338147750939e-16
2749,200,365,2.4,0.8,0.02,0,0.05,0.7,0.9),0.3,0.6999999985354619,7.864580430638684e-16,7.771561172376096e-16
2750,200,365,2.4,0.8,0.02,0,0.05,0.7,0.9),0.8,0.699999998490511,1.9497773298058558e-15,9.992007221626409e-16
2751,200,365,2.4,0.8,0.02,0,0.05,0.7,0.9),N(0.6,0.6999999985534382,2.1489627830584642e-15,5.551115123125783e-16
2752,200,365,2.4,0.8,0.02,0,0.05,0.7,0.9),0.15),0.6999999985155799,1.1032343790394281e-15,7.771561172376096e-16
2753,200,365,2.4,0.8,0.02,0.01,0.02,0.6,0.3,0.3,0.594185563241483,0.029654988928930568,0.19769618630477326
2754,200,365,2.4,0.8,0.02,0.01,0.02,0.6,0.3,0.8,0.598537610807433,0.025618996409787962,0.14549473870849983
2755,200,365,2.4,0.8,0.02,0.01,0.02,0.6,0.3,N(0.6,0.5983184896083933,0.030968592596729273,0.1978795121168297
2756,200,365,2.4,0.8,0.02,0.01,0.02,0.6,0.3,0.15),0.6053755789432256,0.03398392449818868,0.22783340136447117
2757,200,365,2.4,0.8,0.02,0.01,0.02,0.6,0.6,0.3,0.5994199028359526,0.017557176112505072,0.140084095839494
2758,200,365,2.4,0.8,0.02,0.01,0.02,0.6,0.6,0.8,0.5973386080140742,0.014910366622933442,0.07365510130112507
2759,200,365,2.4,0.8,0.02,0.01,0.02,0.6,0.6,N(0.6,0.5991577016805385,0.014278671802688133,0.10220030085953236
2760,200,365,2.4,0.8,0.02,0.01,0.02,0.6,0.6,0.15),0.5937195388233003,0.018118010938806675,0.16620794032299469
2761,200,365,2.4,0.8,0.02,0.01,0.02,0.6,U(0.4,0.3,0.6052512479892577,0.01737909381824118,0.11302774173072772
2762,200,365,2.4,0.8,0.02,0.01,0.02,0.6,U(0.4,0.8,0.6008795044348089,0.01718495676606108,0.09716926725418351
2763,200,365,2.4,0.8,0.02,0.01,0.02,0.6,U(0.4,N(0.6,0.6008637260937957,0.022324425204741077,0.16030632751926177
2764,200,365,2.4,0.8,0.02,0.01,0.02,0.6,U(0.4,0.15),0.594732035627123,0.016928539724008092,0.08355801488748171
2765,200,365,2.4,0.8,0.02,0.01,0.02,0.6,0.9),0.3,0.5997098323527332,0.021815815030137273,0.16319647564784506
2766,200,365,2.4,0.8,0.02,0.01,0.02,0.6,0.9),0.8,0.5994826877446,0.01686841153966693,0.11812158327390043
2767,200,365,2.4,0.8,0.02,0.01,0.02,0.6,0.9),N(0.6,0.603180030624637,0.018169055733164432,0.09758497045367476
2768,200,365,2.4,0.8,0.02,0.01,0.02,0.6,0.9),0.15),0.599335415936751,0.016603890896003285,0.08315193115025099
2769,200,365,2.4,0.8,0.02,0.01,0.02,0.7,0.3,0.3,0.7016469204637975,0.033771534981096786,0.28421504718888113
2770,200,365,2.4,0.8,0.02,0.01,0.02,0.7,0.3,0.8,0.6981704667353786,0.029946817339568926,0.1769570324631009
2771,200,365,2.4,0.8,0.02,0.01,0.02,0.7,0.3,N(0.6,0.7017787101484814,0.029998455404472896,0.15796152281962395
2772,200,365,2.4,0.8,0.02,0.01,0.02,0.7,0.3,0.15),0.6984163307359138,0.03153466466472758,0.1529654157008239
2773,200,365,2.4,0.8,0.02,0.01,0.02,0.7,0.6,0.3,0.7053412762617599,0.015928877440212416,0.07656918350919362
2774,200,365,2.4,0.8,0.02,0.01,0.02,0.7,0.6,0.8,0.7008451804562936,0.017405975887456567,0.17374593735389754
2775,200,365,2.4,0.8,0.02,0.01,0.02,0.7,0.6,N(0.6,0.70251912702524,0.01523171882348121,0.08313018816441131
2776,200,365,2.4,0.8,0.02,0.01,0.02,0.7,0.6,0.15),0.694825892028217,0.015806321648838183,0.07806869472108935
2777,200,365,2.4,0.8,0.02,0.01,0.02,0.7,U(0.4,0.3,0.7034798018400769,0.022383880022509454,0.11352266864749994
2778,200,365,2.4,0.8,0.02,0.01,0.02,0.7,U(0.4,0.8,0.6985567267370566,0.01760017646045482,0.10149848492714919
2779,200,365,2.4,0.8,0.02,0.01,0.02,0.7,U(0.4,N(0.6,0.6945966116527272,0.018130393511620383,0.09762308833276534
2780,200,365,2.4,0.8,0.02,0.01,0.02,0.7,U(0.4,0.15),0.7040197371212714,0.017927474200796833,0.1522394216891776
2781,200,365,2.4,0.8,0.02,0.01,0.02,0.7,0.9),0.3,0.7028287136498218,0.020004786405093063,0.16684360188148584
2782,200,365,2.4,0.8,0.02,0.01,0.02,0.7,0.9),0.8,0.6953783967988808,0.01713802392112851,0.08689696485131493
2783,200,365,2.4,0.8,0.02,0.01,0.02,0.7,0.9),N(0.6,0.6972612934908909,0.01729418847558774,0.12037381819105275
2784,200,365,2.4,0.8,0.02,0.01,0.02,0.7,0.9),0.15),0.7053700534143702,0.018066324446707433,0.11321104815554006
2785,200,365,2.4,0.8,0.02,0.01,0.05,0.6,0.3,0.3,0.5976528490195705,0.01992862688596122,0.12363024912539133
2786,200,365,2.4,0.8,0.02,0.01,0.05,0.6,0.3,0.8,0.5984748534888448,0.019868091039402826,0.13281394855593176
2787,200,365,2.4,0.8,0.02,0.01,0.05,0.6,0.3,N(0.6,0.594401199233606,0.022124398831085097,0.1302150373318821
2788,200,365,2.4,0.8,0.02,0.01,0.05,0.6,0.3,0.15),0.6038450735918269,0.021242580023874573,0.12429814989050525
2789,200,365,2.4,0.8,0.02,0.01,0.05,0.6,0.6,0.3,0.599944622769379,0.01264547535569639,0.07561608677409914
2790,200,365,2.4,0.8,0.02,0.01,0.05,0.6,0.6,0.8,0.6017340609341337,0.013563445420307303,0.07179708751894853
2791,200,365,2.4,0.8,0.02,0.01,0.05,0.6,0.6,N(0.6,0.6010093710972169,0.01439165863587517,0.08891670546334995
2792,200,365,2.4,0.8,0.02,0.01,0.05,0.6,0.6,0.15),0.6049481940078,0.013826146092051676,0.08123614590884809
2793,200,365,2.4,0.8,0.02,0.01,0.05,0.6,U(0.4,0.3,0.5955519730216018,0.015823832879599396,0.11731356303403484
2794,200,365,2.4,0.8,0.02,0.01,0.05,0.6,U(0.4,0.8,0.5934307686113816,0.015287988997290464,0.08005369585950228
2795,200,365,2.4,0.8,0.02,0.01,0.05,0.6,U(0.4,N(0.6,0.6022891275204235,0.0170467030412937,0.10221586674636463
2796,200,365,2.4,0.8,0.02,0.01,0.05,0.6,U(0.4,0.15),0.6021825463898643,0.016748914910526224,0.1250899301149493
2797,200,365,2.4,0.8,0.02,0.01,0.05,0.6,0.9),0.3,0.6009493383526437,0.016225848257636528,0.10202192160470924
2798,200,365,2.4,0.8,0.02,0.01,0.05,0.6,0.9),0.8,0.5968700684576181,0.017386438652961488,0.10328274203042109
2799,200,365,2.4,0.8,0.02,0.01,0.05,0.6,0.9),N(0.6,0.5987213467360748,0.01741055151313806,0.10298104563891075
2800,200,365,2.4,0.8,0.02,0.01,0.05,0.6,0.9),0.15),0.6015391190999417,0.01629706529711395,0.08509464286136637
2801,200,365,2.4,0.8,0.02,0.01,0.05,0.7,0.3,0.3,0.7005439195832914,0.02230303376916999,0.17123070509684157
2802,200,365,2.4,0.8,0.02,0.01,0.05,0.7,0.3,0.8,0.6972488442798577,0.02224836380295228,0.11492061809470588
2803,200,365,2.4,0.8,0.02,0.01,0.05,0.7,0.3,N(0.6,0.6973709884141301,0.021789048754846274,0.11531648951820184
2804,200,365,2.4,0.8,0.02,0.01,0.05,0.7,0.3,0.15),0.7016496706183104,0.021598291217305082,0.11053456825204067
2805,200,365,2.4,0.8,0.02,0.01,0.05,0.7,0.6,0.3,0.7020011585399049,0.013377142317522362,0.0703907444555062
2806,200,365,2.4,0.8,0.02,0.01,0.05,0.7,0.6,0.8,0.6939149639760666,0.013528067955327572,0.08031439021968956
2807,200,365,2.4,0.8,0.02,0.01,0.05,0.7,0.6,N(0.6,0.7037055117213441,0.014451878948254825,0.07399276793080978
2808,200,365,2.4,0.8,0.02,0.01,0.05,0.7,0.6,0.15),0.7061102792584653,0.014687572476328847,0.09815700995020638
2809,200,365,2.4,0.8,0.02,0.01,0.05,0.7,U(0.4,0.3,0.7004588649957464,0.015127190497995664,0.09560394743680278
2810,200,365,2.4,0.8,0.02,0.01,0.05,0.7,U(0.4,0.8,0.7039425796175888,0.01649793426680504,0.114777048466433
2811,200,365,2.4,0.8,0.02,0.01,0.05,0.7,U(0.4,N(0.6,0.6997720952860673,0.01652450132722615,0.09440380382612357
2812,200,365,2.4,0.8,0.02,0.01,0.05,0.7,U(0.4,0.15),0.6991885957808295,0.015439159595259244,0.09525361481809524
2813,200,365,2.4,0.8,0.02,0.01,0.05,0.7,0.9),0.3,0.6986513061395034,0.01627662913916566,0.08385670618603602
2814,200,365,2.4,0.8,0.02,0.01,0.05,0.7,0.9),0.8,0.7006486816630837,0.01806479455287261,0.1155751582943193
2815,200,365,2.4,0.8,0.02,0.01,0.05,0.7,0.9),N(0.6,0.7018719128282802,0.01584111276333522,0.08510811627253367
2816,200,365,2.4,0.8,0.02,0.01,0.05,0.7,0.9),0.15),0.6996116217578141,0.015062269946163585,0.08675189838611841
2817,200,365,2.4,0.8,0.05,0,0.02,0.6,0.3,0.3,0.5999427214724156,1.6732906339636903e-15,3.3306690738754696e-16
2818,200,365,2.4,0.8,0.05,0,0.02,0.6,0.3,0.8,0.5999418934623115,2.025221479079579e-15,5.551115123125783e-16
2819,200,365,2.4,0.8,0.05,0,0.02,0.6,0.3,N(0.6,0.5999340857447207,3.583802674971042e-16,6.661338147750939e-16
2820,200,365,2.4,0.8,0.05,0,0.02,0.6,0.3,0.15),0.5999395677959749,2.955216831025907e-15,5.551115123125783e-16
2821,200,365,2.4,0.8,0.05,0,0.02,0.6,0.6,0.3,0.5999342670188139,2.929621714366578e-15,5.551115123125783e-16
2822,200,365,2.4,0.8,0.05,0,0.02,0.6,0.6,0.8,0.5999388802479309,1.4532263846139587e-15,9.992007221626409e-16
2823,200,365,2.4,0.8,0.05,0,0.02,0.6,0.6,N(0.6,0.5999383253087139,1.5248095811026673e-15,7.771561172376096e-16
2824,200,365,2.4,0.8,0.05,0,0.02,0.6,0.6,0.15),0.5999344506031719,2.0106994154417226e-16,9.992007221626409e-16
2825,200,365,2.4,0.8,0.05,0,0.02,0.6,U(0.4,0.3,0.5999295186459165,1.4405972644405046e-15,4.440892098500626e-16
2826,200,365,2.4,0.8,0.05,0,0.02,0.6,U(0.4,0.8,0.5999461676936021,4.485081167954021e-16,6.661338147750939e-16
2827,200,365,2.4,0.8,0.05,0,0.02,0.6,U(0.4,N(0.6,0.5999325325445715,1.2734698495886674e-15,7.771561172376096e-16
2828,200,365,2.4,0.8,0.05,0,0.02,0.6,U(0.4,0.15),0.5999414396987672,8.110709212174108e-16,4.440892098500626e-16
2829,200,365,2.4,0.8,0.05,0,0.02,0.6,0.9),0.3,0.5999300806159091,2.260619645449691e-15,4.440892098500626e-16
2830,200,365,2.4,0.8,0.05,0,0.02,0.6,0.9),0.8,0.5999335356423606,2.6680486490107533e-15,4.440892098500626e-16
2831,200,365,2.4,0.8,0.05,0,0.02,0.6,0.9),N(0.6,0.5999403176110828,2.0412711611348142e-15,6.661338147750939e-16
2832,200,365,2.4,0.8,0.05,0,0.02,0.6,0.9),0.15),0.5999434328229674,2.316218999379179e-15,5.551115123125783e-16
2833,200,365,2.4,0.8,0.05,0,0.02,0.7,0.3,0.3,0.699882020260806,1.7100858625565557e-15,5.551115123125783e-16
2834,200,365,2.4,0.8,0.05,0,0.02,0.7,0.3,0.8,0.6998759306853902,9.943161375395257e-16,6.661338147750939e-16
2835,200,365,2.4,0.8,0.05,0,0.02,0.7,0.3,N(0.6,0.6998784731052327,2.4730451505213155e-15,6.661338147750939e-16
2836,200,365,2.4,0.8,0.05,0,0.02,0.7,0.3,0.15),0.699872521982751,9.773746735086136e-16,7.771561172376096e-16
2837,200,365,2.4,0.8,0.05,0,0.02,0.7,0.6,0.3,0.6998667238037259,2.241660983792564e-15,5.551115123125783e-16
2838,200,365,2.4,0.8,0.05,0,0.02,0.7,0.6,0.8,0.6998759945089045,5.489151919372375e-16,5.551115123125783e-16
2839,200,365,2.4,0.8,0.05,0,0.02,0.7,0.6,N(0.6,0.6998817695383114,3.2267119059492635e-15,8.881784197001252e-16
2840,200,365,2.4,0.8,0.05,0,0.02,0.7,0.6,0.15),0.6998793500776482,3.4856759824459975e-15,6.661338147750939e-16
2841,200,365,2.4,0.8,0.05,0,0.02,0.7,U(0.4,0.3,0.6998719804857005,2.0577947073420328e-15,5.551115123125783e-16
2842,200,365,2.4,0.8,0.05,0,0.02,0.7,U(0.4,0.8,0.6998730105370018,1.7138298185717392e-15,8.881784197001252e-16
2843,200,365,2.4,0.8,0.05,0,0.02,0.7,U(0.4,N(0.6,0.6998789771017464,2.0089055372381003e-15,7.771561172376096e-16
2844,200,365,2.4,0.8,0.05,0,0.02,0.7,U(0.4,0.15),0.6998674441926315,9.515913185460516e-16,7.771561172376096e-16
2845,200,365,2.4,0.8,0.05,0,0.02,0.7,0.9),0.3,0.6998804456579124,1.7091666213820582e-16,7.771561172376096e-16
2846,200,365,2.4,0.8,0.05,0,0.02,0.7,0.9),0.8,0.6998733115073444,5.488029048966974e-16,1.1102230246251565e-15
2847,200,365,2.4,0.8,0.05,0,0.02,0.7,0.9),N(0.6,0.6998703418717892,2.0943232540716502e-15,9.992007221626409e-16
2848,200,365,2.4,0.8,0.05,0,0.02,0.7,0.9),0.15),0.6998731839760525,3.400256261246416e-16,9.992007221626409e-16
2849,200,365,2.4,0.8,0.05,0,0.05,0.6,0.3,0.3,0.599999999191173,2.759546373088885e-15,4.440892098500626e-16
2850,200,365,2.4,0.8,0.05,0,0.05,0.6,0.3,0.8,0.5999999992357741,1.665760068064032e-15,5.551115123125783e-16
2851,200,365,2.4,0.8,0.05,0,0.05,0.6,0.3,N(0.6,0.5999999992853295,1.9819113603228213e-15,5.551115123125783e-16
2852,200,365,2.4,0.8,0.05,0,0.05,0.6,0.3,0.15),0.5999999992259605,1.5317658193106825e-15,4.440892098500626e-16
2853,200,365,2.4,0.8,0.05,0,0.05,0.6,0.6,0.3,0.5999999992506557,8.175795726767925e-16,3.3306690738754696e-16
2854,200,365,2.4,0.8,0.05,0,0.05,0.6,0.6,0.8,0.5999999991640264,9.495165785841277e-16,9.992007221626409e-16
2855,200,365,2.4,0.8,0.05,0,0.05,0.6,0.6,N(0.6,0.5999999993067596,1.709274793061631e-15,4.440892098500626e-16
2856,200,365,2.4,0.8,0.05,0,0.05,0.6,0.6,0.15),0.5999999992706788,8.619793298595045e-16,7.771561172376096e-16
2857,200,365,2.4,0.8,0.05,0,0.05,0.6,U(0.4,0.3,0.5999999992057932,2.333819781388821e-15,6.661338147750939e-16
2858,200,365,2.4,0.8,0.05,0,0.05,0.6,U(0.4,0.8,0.5999999992035335,1.431714272615253e-15,6.661338147750939e-16
2859,200,365,2.4,0.8,0.05,0,0.05,0.6,U(0.4,N(0.6,0.5999999992787537,1.396786761099537e-15,7.771561172376096e-16
2860,200,365,2.4,0.8,0.05,0,0.05,0.6,U(0.4,0.15),0.5999999992916824,1.3613027583638232e-15,7.771561172376096e-16
2861,200,365,2.4,0.8,0.05,0,0.05,0.6,0.9),0.3,0.5999999992970411,2.48113112498317e-15,4.440892098500626e-16
2862,200,365,2.4,0.8,0.05,0,0.05,0.6,0.9),0.8,0.5999999992909401,2.477041676860876e-15,6.661338147750939e-16
2863,200,365,2.4,0.8,0.05,0,0.05,0.6,0.9),N(0.6,0.5999999992503867,1.5672440824178297e-15,8.881784197001252e-16
2864,200,365,2.4,0.8,0.05,0,0.05,0.6,0.9),0.15),0.59999999933466,2.668475949777749e-15,8.881784197001252e-16
2865,200,365,2.4,0.8,0.05,0,0.05,0.7,0.3,0.3,0.699999998479254,1.9053025083843572e-15,3.3306690738754696e-16
2866,200,365,2.4,0.8,0.05,0,0.05,0.7,0.3,0.8,0.6999999985667104,5.958081967793455e-16,4.440892098500626e-16
2867,200,365,2.4,0.8,0.05,0,0.05,0.7,0.3,N(0.6,0.6999999985550184,1.041481514324134e-16,5.551115123125783e-16
2868,200,365,2.4,0.8,0.05,0,0.05,0.7,0.3,0.15),0.6999999985486497,1.6011864169946886e-16,6.661338147750939e-16
2869,200,365,2.4,0.8,0.05,0,0.05,0.7,0.6,0.3,0.6999999985645279,1.0277511499090092e-15,8.881784197001252e-16
2870,200,365,2.4,0.8,0.05,0,0.05,0.7,0.6,0.8,0.6999999984086164,3.494999009911391e-16,8.881784197001252e-16
2871,200,365,2.4,0.8,0.05,0,0.05,0.7,0.6,N(0.6,0.6999999984394785,1.0972126945479297e-15,8.881784197001252e-16
2872,200,365,2.4,0.8,0.05,0,0.05,0.7,0.6,0.15),0.6999999985228968,9.342709808590896e-16,7.771561172376096e-16
2873,200,365,2.4,0.8,0.05,0,0.05,0.7,U(0.4,0.3,0.699999998486501,3.584628023926437e-15,5.551115123125783e-16
2874,200,365,2.4,0.8,0.05,0,0.05,0.7,U(0.4,0.8,0.699999998496568,1.6286824194924783e-15,6.661338147750939e-16
2875,200,365,2.4,0.8,0.05,0,0.05,0.7,U(0.4,N(0.6,0.6999999985516745,1.633386737230577e-15,5.551115123125783e-16
2876,200,365,2.4,0.8,0.05,0,0.05,0.7,U(0.4,0.15),0.6999999985370792,3.361978235744516e-16,7.771561172376096e-16
2877,200,365,2.4,0.8,0.05,0,0.05,0.7,0.9),0.3,0.6999999984904288,1.3130000863286388e-15,5.551115123125783e-16
2878,200,365,2.4,0.8,0.05,0,0.05,0.7,0.9),0.8,0.6999999984751795,9.181014122526418e-16,5.551115123125783e-16
2879,200,365,2.4,0.8,0.05,0,0.05,0.7,0.9),N(0.6,0.6999999985254322,1.790714368615272e-15,6.661338147750939e-16
2880,200,365,2.4,0.8,0.05,0,0.05,0.7,0.9),0.15),0.6999999984771145,7.835532217989666e-16,6.661338147750939e-16
2881,200,365,2.4,0.8,0.05,0.01,0.02,0.6,0.3,0.3,0.5983957845811166,0.0132615419847087,0.07488516042973858
2882,200,365,2.4,0.8,0.05,0.01,0.02,0.6,0.3,0.8,0.6028622201218069,0.014880205015823173,0.08093962042455671
2883,200,365,2.4,0.8,0.05,0.01,0.02,0.6,0.3,N(0.6,0.5984857465733213,0.012788817657853576,0.07403431871299238
2884,200,365,2.4,0.8,0.05,0.01,0.02,0.6,0.3,0.15),0.5965164052503876,0.014407498419692012,0.06763288153767766
2885,200,365,2.4,0.8,0.05,0.01,0.02,0.6,0.6,0.3,0.6007816057415224,0.010511202839984551,0.05110693726314597
2886,200,365,2.4,0.8,0.05,0.01,0.02,0.6,0.6,0.8,0.6026522867657392,0.011025387108509848,0.052394505220018095
2887,200,365,2.4,0.8,0.05,0.01,0.02,0.6,0.6,N(0.6,0.601488850771487,0.010972426019727926,0.06406986915590829
2888,200,365,2.4,0.8,0.05,0.01,0.02,0.6,0.6,0.15),0.5942439990414915,0.010818165399350526,0.0602559418767693
2889,200,365,2.4,0.8,0.05,0.01,0.02,0.6,U(0.4,0.3,0.5995689614219559,0.012229690176361867,0.06589284703325093
2890,200,365,2.4,0.8,0.05,0.01,0.02,0.6,U(0.4,0.8,0.6005475771717464,0.011611123293137026,0.06533645128936916
2891,200,365,2.4,0.8,0.05,0.01,0.02,0.6,U(0.4,N(0.6,0.5930722859139818,0.011783852850626032,0.061620131322893346
2892,200,365,2.4,0.8,0.05,0.01,0.02,0.6,U(0.4,0.15),0.6043742345931838,0.011463299309159418,0.06343609736735722
2893,200,365,2.4,0.8,0.05,0.01,0.02,0.6,0.9),0.3,0.6017151457395239,0.011077113163204835,0.06212851995959645
2894,200,365,2.4,0.8,0.05,0.01,0.02,0.6,0.9),0.8,0.6001429505614566,0.011454890208068612,0.062343580046035796
2895,200,365,2.4,0.8,0.05,0.01,0.02,0.6,0.9),N(0.6,0.6039071873782685,0.012062013862485878,0.07214148838177825
2896,200,365,2.4,0.8,0.05,0.01,0.02,0.6,0.9),0.15),0.6020056333553387,0.012297379626125421,0.0637387429493892
2897,200,365,2.4,0.8,0.05,0.01,0.02,0.7,0.3,0.3,0.696855268458688,0.012826169859078492,0.0732242335744081
2898,200,365,2.4,0.8,0.05,0.01,0.02,0.7,0.3,0.8,0.6999149067985063,0.013035359857380241,0.07484986731942012
2899,200,365,2.4,0.8,0.05,0.01,0.02,0.7,0.3,N(0.6,0.6964858043921209,0.01483964301577537,0.1034189508225477
2900,200,365,2.4,0.8,0.05,0.01,0.02,0.7,0.3,0.15),0.6991528836722379,0.014221287089664383,0.07507120970372305
2901,200,365,2.4,0.8,0.05,0.01,0.02,0.7,0.6,0.3,0.705606026333224,0.011836223264423178,0.06201418158680638
2902,200,365,2.4,0.8,0.05,0.01,0.02,0.7,0.6,0.8,0.7051118969645274,0.010520936135507914,0.05579193776444191
2903,200,365,2.4,0.8,0.05,0.01,0.02,0.7,0.6,N(0.6,0.694914534448237,0.011298551523709104,0.05900523789017387
2904,200,365,2.4,0.8,0.05,0.01,0.02,0.7,0.6,0.15),0.701261832089439,0.011859739988541012,0.06806616469818372
2905,200,365,2.4,0.8,0.05,0.01,0.02,0.7,U(0.4,0.3,0.6949213975920538,0.011386523671955747,0.06373613195484573
2906,200,365,2.4,0.8,0.05,0.01,0.02,0.7,U(0.4,0.8,0.6953319142751174,0.011940691815863009,0.06856798094533434
2907,200,365,2.4,0.8,0.05,0.01,0.02,0.7,U(0.4,N(0.6,0.6998603936064001,0.011809120211085062,0.0581148477110236
2908,200,365,2.4,0.8,0.05,0.01,0.02,0.7,U(0.4,0.15),0.6985511268425444,0.011387822824363078,0.06958065281170411
2909,200,365,2.4,0.8,0.05,0.01,0.02,0.7,0.9),0.3,0.6999805461940517,0.011123104807831916,0.053602172069369125
2910,200,365,2.4,0.8,0.05,0.01,0.02,0.7,0.9),0.8,0.70828352079678,0.010167435986477628,0.0508065257709327
2911,200,365,2.4,0.8,0.05,0.01,0.02,0.7,0.9),N(0.6,0.6970072346643361,0.011581451252139609,0.05764768592705849
2912,200,365,2.4,0.8,0.05,0.01,0.02,0.7,0.9),0.15),0.6982601695755912,0.0118685063776297,0.06790485019670445
2913,200,365,2.4,0.8,0.05,0.01,0.05,0.6,0.3,0.3,0.6017207788411488,0.013756135974249049,0.06666089577918921
2914,200,365,2.4,0.8,0.05,0.01,0.05,0.6,0.3,0.8,0.5996970749284987,0.01357915969631323,0.0728540863250342
2915,200,365,2.4,0.8,0.05,0.01,0.05,0.6,0.3,N(0.6,0.5987565397367223,0.01419202240098622,0.0812270149182297
2916,200,365,2.4,0.8,0.05,0.01,0.05,0.6,0.3,0.15),0.5972254975257388,0.013633034709070057,0.07549534028933624
2917,200,365,2.4,0.8,0.05,0.01,0.05,0.6,0.6,0.3,0.5974451931325132,0.012500041297016552,0.06548941038123446
2918,200,365,2.4,0.8,0.05,0.01,0.05,0.6,0.6,0.8,0.6021486925037911,0.010823305198944982,0.057591916245185115
2919,200,365,2.4,0.8,0.05,0.01,0.05,0.6,0.6,N(0.6,0.6002518709602154,0.01060434771151389,0.06306983059108606
2920,200,365,2.4,0.8,0.05,0.01,0.05,0.6,0.6,0.15),0.6013010630331805,0.010709909261883846,0.06304697244751223
2921,200,365,2.4,0.8,0.05,0.01,0.05,0.6,U(0.4,0.3,0.5984405639703696,0.01240827254900605,0.06912157851103462
2922,200,365,2.4,0.8,0.05,0.01,0.05,0.6,U(0.4,0.8,0.5983173506802818,0.010485686778790283,0.06010404206175979
2923,200,365,2.4,0.8,0.05,0.01,0.05,0.6,U(0.4,N(0.6,0.5958070005620636,0.01118644891815572,0.06437657311955602
2924,200,365,2.4,0.8,0.05,0.01,0.05,0.6,U(0.4,0.15),0.6038712044375297,0.012052907418497776,0.06950138222006463
2925,200,365,2.4,0.8,0.05,0.01,0.05,0.6,0.9),0.3,0.5988729325950587,0.011399576037303136,0.06028984549812921
2926,200,365,2.4,0.8,0.05,0.01,0.05,0.6,0.9),0.8,0.6018790266923755,0.012060589389306108,0.06286080968289187
2927,200,365,2.4,0.8,0.05,0.01,0.05,0.6,0.9),N(0.6,0.6005108759716868,0.01126569426688958,0.052494973698930636
2928,200,365,2.4,0.8,0.05,0.01,0.05,0.6,0.9),0.15),0.5988816121667945,0.011434837298545428,0.0581402587895834
2929,200,365,2.4,0.8,0.05,0.01,0.05,0.7,0.3,0.3,0.7011267687733,0.013333275148971032,0.07415083539944511
2930,200,365,2.4,0.8,0.05,0.01,0.05,0.7,0.3,0.8,0.7039531658707919,0.013031889356292249,0.0656345528854061
2931,200,365,2.4,0.8,0.05,0.01,0.05,0.7,0.3,N(0.6,0.7019265813390985,0.01311370864961546,0.08340552044051319
2932,200,365,2.4,0.8,0.05,0.01,0.05,0.7,0.3,0.15),0.6973130638740532,0.01340978562029103,0.0853210929322773
2933,200,365,2.4,0.8,0.05,0.01,0.05,0.7,0.6,0.3,0.6981493585471168,0.011164352294363251,0.05876236771437293
2934,200,365,2.4,0.8,0.05,0.01,0.05,0.7,0.6,0.8,0.6974690130662289,0.010821323004500005,0.058939512356572576
2935,200,365,2.4,0.8,0.05,0.01,0.05,0.7,0.6,N(0.6,0.7035118415861554,0.010933422915062005,0.04721037835544539
2936,200,365,2.4,0.8,0.05,0.01,0.05,0.7,0.6,0.15),0.7005448195510556,0.011521813887680364,0.06750123068774483
2937,200,365,2.4,0.8,0.05,0.01,0.05,0.7,U(0.4,0.3,0.7038241025598141,0.011632185615373965,0.058126373521981245
2938,200,365,2.4,0.8,0.05,0.01,0.05,0.7,U(0.4,0.8,0.7025721535316092,0.010588308969082411,0.05573232754746482
2939,200,365,2.4,0.8,0.05,0.01,0.05,0.7,U(0.4,N(0.6,0.6968799460077705,0.011548120275646596,0.05829733725495667
2940,200,365,2.4,0.8,0.05,0.01,0.05,0.7,U(0.4,0.15),0.6971805827075712,0.011439055238947043,0.07424104032421397
2941,200,365,2.4,0.8,0.05,0.01,0.05,0.7,0.9),0.3,0.701527152359109,0.01107614621451483,0.06546717558102855
2942,200,365,2.4,0.8,0.05,0.01,0.05,0.7,0.9),0.8,0.7032683587747147,0.011671885744940484,0.06013420766015909
2943,200,365,2.4,0.8,0.05,0.01,0.05,0.7,0.9),N(0.6,0.6971160242077526,0.011022703529773997,0.07268943206516976
2944,200,365,2.4,0.8,0.05,0.01,0.05,0.7,0.9),0.15),0.6984100965877912,0.009887215060154244,0.05204918385807866
2945,200,365,2.4,0.8,0.08,0,0.02,0.6,0.3,0.3,0.599936534982686,8.610493547940851e-16,3.3306690738754696e-16
2946,200,365,2.4,0.8,0.08,0,0.02,0.6,0.3,0.8,0.5999371839101965,2.0584085788909642e-15,6.661338147750939e-16
2947,200,365,2.4,0.8,0.08,0,0.02,0.6,0.3,N(0.6,0.5999452123359812,1.317732308877464e-15,6.661338147750939e-16
2948,200,365,2.4,0.8,0.08,0,0.02,0.6,0.3,0.15),0.599944696266735,1.1508360022853883e-15,5.551115123125783e-16
2949,200,365,2.4,0.8,0.08,0,0.02,0.6,0.6,0.3,0.5999329676123714,2.3554134381797748e-15,5.551115123125783e-16
